id,price,price_m, total_square ,living_square,ratio_livtot,rooms,level,total_levels,not_ground_floor,not_last_floor,middle_floor,age,kitchen_type,bad_cond,old_cond,rough_cond,prefin_cond,average_cond,good_cond,high_cond,test,panel,brick,concrete,part_furniture,full_furniture,year,walls,condition,price_m_k,furniture,district_name,district_code
1878,28800000,387097,74.4,55.6,0.75,4,4,5,1,1,1,47,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1972,p,old,387.1,0,NBH 10 a,43
1879,19000000,316667,60,45.5,0.76,3,1,4,0,1,0,48,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1971,p,high,316.7,1,NBH 10 a,43
1880,14000000,318182,44,34,0.77,2,1,5,0,1,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1969,p,good,318.2,1,NBH 10 a,43
1881,23000000,370968,62,45,0.73,3,1,4,0,1,0,45,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1974,p,high,371,1,NBH 10 a,43
1882,16000000,363636,44,30,0.68,2,3,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,363.6,1,NBH 10 a,43
1883,16400000,282759,58,41.7,0.72,3,4,4,1,0,0,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,282.8,1,NBH 10 a,43
1884,17500000,299658,58.4,41.6,0.71,3,4,4,1,0,0,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,299.7,1,NBH 10 a,43
1885,19000000,325342,58.4,41.5,0.71,3,2,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,325.3,1,NBH 10 a,43
1886,16000000,372093,43,27.2,0.63,2,2,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,372.1,1,NBH 10 a,43
1887,18900000,304839,62,45,0.73,3,3,4,1,1,1,48,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1971,p,high,304.8,2,NBH 10 a,43
1888,14000000,338983,41.3,18,0.44,2,1,4,0,1,0,51,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1968,p,good,339,0,NBH 12,45
1889,17500000,366109,47.8,29.7,0.62,2,3,4,1,1,1,50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1969,p,high,366.1,0,NBH 12,45
1890,17500000,282258,62,49,0.79,3,1,4,0,1,0,50,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1969,p,high,282.3,2,NBH 12,45
1891,37200000,422727,88,70,0.8,2,4,9,1,1,1,4,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2015,m,good,422.7,2,NBH 12,45
1892,19600000,350000,56,30,0.54,2,5,5,1,0,0,38,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1981,p,high,350,2,NBH 12,45
1893,14500000,322222,45,31,0.69,2,3,4,1,1,1,51,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1968,p,average,322.2,0,NBH 12,45
1894,15000000,319149,47,31,0.66,2,4,4,1,0,0,50,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1969,p,average,319.1,1,NBH 12,45
1895,18500000,298387,62,44,0.71,3,1,4,0,1,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1969,p,good,298.4,1,NBH 12,45
1896,13500000,329268,41,26.6,0.65,2,3,4,1,1,1,50,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1969,p,good,329.3,2,NBH 12,45
1897,19000000,339286,56,48,0.86,3,2,4,1,1,1,49,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1970,p,high,339.3,0,NBH 12,45
1898,23500000,379645,61.9,57.4,0.93,2,8,9,1,1,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2017,m,good,379.6,0,NBH 12,45
1899,15500000,253268,61.2,45.1,0.74,3,1,4,0,1,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1969,p,good,253.3,2,NBH 12,45
1900,14500000,323661,44.8,30.4,0.68,2,3,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1968,p,good,323.7,0,NBH 12,45
1901,19500000,314516,62,42,0.68,3,3,4,1,1,1,57,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1962,p,high,314.5,2,NBH 12,45
1902,14500000,233871,62,58,0.94,3,9,9,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2016,m,high,233.9,2,NBH 12,45
1903,16000000,217391,73.6,50,0.68,4,3,4,1,1,1,49,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1970,p,good,217.4,1,NBH 12,45
1904,20000000,357143,56,40,0.71,3,1,4,0,1,0,55,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1964,p,high,357.1,2,NBH 12,45
1905,20000000,357782,55.9,44,0.79,3,4,4,1,0,0,51,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1968,p,high,357.8,1,NBH 12,45
1906,15500000,276786,56,56,1,3,4,4,1,0,0,49,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1970,p,good,276.8,1,NBH 1,33
1907,15000000,333333,45,35,0.78,2,2,4,1,1,1,48,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1971,p,average,333.3,1,NBH 1,33
1908,14500000,329545,44,28.5,0.65,2,1,4,0,1,0,55,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1964,p,high,329.5,0,NBH 1,33
1909,15700000,356009,44.1,17.4,0.39,2,2,5,1,1,1,56,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1963,p,good,356,2,NBH 1,33
1910,15500000,261383,59.3,42.5,0.72,3,4,4,1,0,0,57,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1962,p,old,261.4,0,NBH 1,33
1911,17500000,296610,59,42,0.71,3,2,4,1,1,1,56,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1963,p,average,296.6,1,NBH 1,33
1912,18000000,529412,34,18,0.53,1,3,4,1,1,1,50,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1969,p,high,529.4,2,NBH 1,33
1913,35500000,359312,98.8,55.6,0.56,3,9,9,1,0,0,5,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2014,m,good,359.3,2,NBH 1,33
1914,14800000,344186,43,28,0.65,2,4,4,1,0,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1969,p,good,344.2,2,NBH 1,33
1915,18500000,308333,60,42,0.7,3,3,4,1,1,1,50,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1969,p,high,308.3,1,NBH 1,33
1916,28000000,503597,55.6,37,0.67,3,1,4,0,1,0,48,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1971,p,high,503.6,1,NBH 1,33
1917,18800000,307692,61.1,43.9,0.72,3,1,4,0,1,0,51,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1968,p,good,307.7,2,NBH 1,33
1918,25000000,403226,62,30,0.48,2,8,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2010,m,high,403.2,2,NBH 1,33
1919,19000000,306452,62,40,0.65,3,1,4,0,1,0,48,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1971,p,high,306.5,2,NBH 1,33
1920,26000000,424837,61.2,61.2,1,2,8,9,1,1,1,4,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2015,m,good,424.8,2,NBH 1,33
1921,14000000,358974,39,27,0.69,1,9,9,1,0,0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1989,p,high,359,0,NBH 1,33
1922,26600000,450847,59,42.2,0.72,3,2,4,1,1,1,56,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1963,p,good,450.8,0,NBH 1,33
1923,42000000,466667,90,55,0.61,3,5,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2010,m,high,466.7,1,NBH 1,33
1924,42500000,472222,90,54,0.6,3,3,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2010,m,high,472.2,2,NBH 1,33
1925,12000000,400000,30,24,0.8,1,1,4,0,1,0,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,400,1,NBH 1,33
1926,39000000,448276,87,60,0.69,3,6,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2010,m,high,448.3,2,NBH 1,33
1927,16500000,279661,59,41,0.69,3,1,4,0,1,0,55,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1964,p,good,279.7,1,NBH 1,33
1928,18500000,332136,55.7,38.5,0.69,3,3,4,1,1,1,48,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1971,p,high,332.1,0,NBH 1,33
1929,20000000,487805,41,28,0.68,2,1,4,0,1,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1969,p,good,487.8,1,NBH 1,33
1930,28000000,400000,70,44,0.63,3,5,9,1,1,1,29,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1990,p,good,400,2,NBH 1,33
1931,19000000,422222,45,18,0.4,2,3,4,1,1,1,54,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1965,p,good,422.2,2,NBH 1,33
1932,19900000,343103,58,41.4,0.71,3,2,4,1,1,1,57,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1962,p,good,343.1,0,NBH 1,33
1933,12000000,382166,31.4,20,0.64,1,4,4,1,0,0,51,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1968,p,high,382.2,1,NBH 1,33
1934,17500000,422705,41.4,41.4,1,3,1,4,0,1,0,57,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1962,p,good,422.7,2,NBH 1,33
1935,14200000,489655,29,29,1,2,2,4,1,1,1,56,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1963,p,good,489.7,1,NBH 1,33
1936,17500000,301724,58,41,0.71,3,3,4,1,1,1,55,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1964,p,good,301.7,2,NBH 1,33
1937,27000000,421875,64,40,0.63,3,5,9,1,1,1,30,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1989,p,high,421.9,2,NBH 1,33
1938,20000000,321543,62.2,45.6,0.73,3,3,4,1,1,1,51,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1968,p,high,321.5,2,NBH 1,33
1939,17000000,510511,33.3,17.2,0.52,1,1,4,0,1,0,49,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1970,p,good,510.5,0,NBH 1,33
1940,13500000,435484,31,17.5,0.56,1,2,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1968,p,good,435.5,0,NBH 1,33
1941,13500000,435484,31,18,0.58,1,2,4,1,1,1,51,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1968,p,good,435.5,0,NBH 1,33
1942,18000000,295082,61,50,0.82,3,3,4,1,1,1,39,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1980,p,good,295.1,0,NBH 1,33
1943,32000000,428954,74.6,45.9,0.62,2,5,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2010,m,high,429,2,NBH 1,33
1944,25500000,375000,68,40,0.59,2,5,16,1,1,1,9,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2010,m,good,375,1,NBH 1,33
1945,16000000,275862,58,41,0.71,3,1,4,0,1,0,56,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1963,p,old,275.9,0,NBH 1,33
1946,11400000,345455,33,18,0.55,1,3,4,1,1,1,52,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1967,p,average,345.5,1,NBH 1,33
1947,18000000,290323,62,46,0.74,3,4,4,1,0,0,47,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1972,p,average,290.3,1,NBH 1,33
1948,13900000,305495,45.5,28.5,0.63,2,2,4,1,1,1,56,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1963,p,high,305.5,0,NBH 1,33
1949,18000000,305085,59,42,0.71,3,1,4,0,1,0,56,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1963,p,good,305.1,0,NBH 1,33
1950,24000000,435572,55.1,18,0.33,2,7,9,1,1,1,4,1,0,0,0,0,0,1,0,1,0,0,1,1,0,2015,m,good,435.6,1,NBH 1,33
1951,15000000,348837,43,29,0.67,2,4,4,1,0,0,48,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1971,p,high,348.8,2,NBH 1,33
1952,15000000,365854,41,27,0.66,1,10,16,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,1,0,2010,m,high,365.9,1,NBH 1,33
1953,15000000,313808,47.8,34,0.71,2,4,4,1,0,0,54,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1965,p,good,313.8,1,NBH 2,34
1954,17000000,412621,41.2,32,0.78,2,4,5,1,1,1,44,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1975,p,good,412.6,0,NBH 2,34
1955,19000000,339286,56,46,0.82,3,2,4,1,1,1,44,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1975,p,good,339.3,0,NBH 2,34
1956,18000000,305085,59,42,0.71,3,1,4,0,1,0,55,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1964,p,good,305.1,0,NBH 2,34
1957,12000000,272727,44,35,0.8,2,4,4,1,0,0,57,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1962,p,average,272.7,0,NBH 2,34
1958,17700000,305172,58,40,0.69,3,1,4,0,1,0,55,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1964,p,average,305.2,1,NBH 2,34
1959,21000000,420000,50,31,0.62,2,9,10,1,1,1,3,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2016,m,high,420,2,NBH 2,34
1960,15500000,360465,43,28,0.65,2,2,4,1,1,1,56,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1963,p,high,360.5,0,NBH 2,34
1961,12700000,295349,43,27,0.63,2,4,4,1,0,0,57,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1962,p,good,295.3,0,NBH 2,34
1962,13800000,300000,46,29,0.63,2,4,4,1,0,0,54,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1965,p,good,300,0,NBH 2,34
1963,28000000,345679,81,51.9,0.64,4,1,5,0,1,0,29,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1990,p,average,345.7,1,NBH 2,34
1964,25000000,437828,57.1,57.1,1,3,2,4,1,1,1,57,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1962,p,good,437.8,2,NBH 2,34
1965,17000000,399061,42.6,17.2,0.4,2,2,4,1,1,1,57,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1962,p,good,399.1,2,NBH 2,34
1966,13000000,282609,46,29,0.63,2,4,4,1,0,0,57,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1962,p,good,282.6,1,NBH 2,34
1967,15500000,360465,43,20,0.47,1,9,10,1,1,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2016,m,rough,360.5,0,NBH 2,34
1968,30000000,400000,75,72,0.96,2,9,10,1,1,1,3,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2016,m,high,400,2,NBH 2,34
1969,14500000,362500,40,28,0.7,2,1,3,0,1,0,59,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1960,k,high,362.5,2,NBH 2,34
1970,25500000,340000,75,68,0.91,2,9,10,1,1,1,9,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2010,m,high,340,0,NBH 2,34
1971,15500000,387500,40,28,0.7,2,3,3,1,0,0,57,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1962,k,old,387.5,0,NBH 2,34
1972,27000000,465517,58,42,0.72,3,4,4,1,0,0,54,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1965,p,good,465.5,2,NBH 2,34
1973,22800000,350769,65,45,0.69,3,4,4,1,0,0,54,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1965,p,high,350.8,2,NBH 2,34
1974,15500000,262712,59,45,0.76,3,4,4,1,0,0,56,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1963,p,high,262.7,0,NBH 2,34
1975,20000000,344828,58,41.2,0.71,3,1,4,0,1,0,58,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1961,p,good,344.8,2,NBH 2,34
1976,23000000,310811,74,56,0.76,4,1,4,0,1,0,45,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1974,p,high,310.8,2,NBH 2,34
1977,18500000,303279,61,48,0.79,3,1,4,0,1,0,49,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1970,p,good,303.3,0,NBH 2,34
1978,14500000,345238,42,18,0.43,1,5,5,1,0,0,29,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1990,m,average,345.2,0,NBH 2,34
1979,28900000,352439,82,54,0.66,4,1,5,0,1,0,30,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1989,p,good,352.4,1,NBH 2,34
1980,15000000,337838,44.4,28.6,0.64,2,2,4,1,1,1,50,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1969,p,good,337.8,0,NBH 2,34
1981,15800000,267797,59,46,0.78,3,4,4,1,0,0,56,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1963,p,good,267.8,1,NBH 2,34
1982,16000000,233577,68.5,45,0.66,3,4,4,1,0,0,54,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1965,p,average,233.6,0,NBH 2,34
1983,19000000,306452,62,54,0.87,3,3,4,1,1,1,55,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1964,p,good,306.5,0,NBH 2,34
1984,12000000,375000,32,31,0.97,1,2,3,1,1,1,44,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1975,k,good,375,2,NBH 2,34
1985,15900000,256452,62,50,0.81,3,3,4,1,1,1,57,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1962,p,old,256.5,0,NBH 2,34
1986,12500000,407166,30.7,18.5,0.6,1,1,4,0,1,0,48,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1971,p,good,407.2,2,NBH 2,34
1987,10000000,312500,32,16,0.5,1,4,4,1,0,0,44,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1975,p,good,312.5,1,NBH 2,34
1988,14500000,233871,62,42.2,0.68,3,1,4,0,1,0,49,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1970,p,good,233.9,0,NBH 3,35
1989,16000000,268456,59.6,42,0.7,3,1,4,0,1,0,55,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1964,p,old,268.5,2,NBH 3,35
1990,18000000,310345,58,42.2,0.73,3,1,4,0,1,0,55,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1964,p,high,310.3,1,NBH 3,35
1991,17000000,290102,58.6,41.7,0.71,3,4,4,1,0,0,54,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1965,p,good,290.1,1,NBH 3,35
1992,6700000,372222,18,16,0.89,1,3,4,1,1,1,50,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1969,p,average,372.2,1,NBH 3,35
1993,12000000,363636,33,33,1,1,4,5,1,1,1,53,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1966,p,good,363.6,2,NBH 3,35
1994,18000000,418605,43,27,0.63,1,4,12,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2017,m,high,418.6,2,NBH 3,35
1995,14000000,301724,46.4,28.4,0.61,2,3,4,1,1,1,56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1963,b,old,301.7,0,NBH 3,35
1996,18800000,400000,47,20,0.43,1,8,10,1,1,1,5,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2014,m,good,400,1,NBH 3,35
1997,18000000,290323,62,44,0.71,3,4,4,1,0,0,52,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1967,p,high,290.3,1,NBH 3,35
1998,23000000,718750,32,17,0.53,1,3,5,1,1,1,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1995,k,average,718.8,0,NBH 3,35
1999,11500000,338235,34,18,0.53,1,3,4,1,1,1,44,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1975,p,good,338.2,1,NBH 3,35
2000,6000000,361446,16.6,10.9,0.66,1,2,4,1,1,1,1823,0,0,0,0,0,0,1,0,1,1,0,0,1,0,196,p,good,361.4,1,NBH 3,35
2001,16800000,287671,58.4,42,0.72,3,1,4,0,1,0,55,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1964,p,good,287.7,2,NBH 3,35
2002,20000000,333333,60,48,0.8,3,3,4,1,1,1,54,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1965,p,high,333.3,1,NBH 3,35
2003,14800000,269091,55,41.4,0.75,3,4,4,1,0,0,51,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1968,p,average,269.1,0,NBH 3,35
2004,17500000,397727,44,30,0.68,2,10,10,1,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2014,m,high,397.7,0,NBH 3,35
2005,27500000,392857,70,50,0.71,3,2,5,1,1,1,29,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1990,k,good,392.9,2,NBH 3,35
2006,12500000,367647,34,18,0.53,1,1,4,0,1,0,46,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1973,p,high,367.6,2,NBH 3,35
2007,27000000,490909,55,29,0.53,2,3,5,1,1,1,29,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1990,k,good,490.9,0,NBH 3,35
2008,19000000,327586,58,44,0.76,3,1,4,0,1,0,56,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1963,p,good,327.6,1,NBH 3,35
2009,26000000,288889,90,80,0.89,4,5,5,1,0,0,29,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1990,k,good,288.9,2,NBH 3,35
2010,50800000,390769,130,70,0.54,5,9,10,1,1,1,13,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2006,m,high,390.8,2,NBH 3,35
2011,19000000,365385,52,30,0.58,2,5,5,1,0,0,31,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1988,p,high,365.4,1,NBH 3,35
2012,17000000,287648,59.1,42.2,0.71,3,2,4,1,1,1,40,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1979,p,good,287.6,2,NBH 3,35
2013,7000000,291667,24,18,0.75,1,3,5,1,1,1,37,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1982,k,high,291.7,2,NBH 3,35
2014,40000000,533333,75,53,0.71,6,1,6,0,1,0,31,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1988,k,good,533.3,2,NBH 3,35
2015,13700000,316397,43.3,57.3,1.32,2,4,4,1,0,0,54,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1965,p,good,316.4,2,NBH 3,35
2016,6000000,300000,20,19,0.95,1,2,4,1,1,1,55,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1964,p,average,300,0,NBH 3,35
2017,11000000,333333,33,17,0.52,1,2,4,1,1,1,54,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1965,p,good,333.3,2,NBH 3,35
2018,11200000,357827,31.3,30.5,0.97,1,4,4,1,0,0,50,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1969,p,good,357.8,1,NBH 3,35
2019,16900000,286441,59,41.9,0.71,3,4,4,1,0,0,54,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1965,p,high,286.4,1,NBH 3,35
2020,13500000,312500,43.2,27.4,0.63,2,1,4,0,1,0,56,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1963,p,good,312.5,1,NBH 3,35
2021,13200000,294643,44.8,36,0.8,2,4,4,1,0,0,56,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1963,p,good,294.6,1,NBH 3,35
2022,27000000,300000,90,60,0.67,4,5,5,1,0,0,40,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1979,k,high,300,1,NBH 3,35
2023,18400000,311864,59,44,0.75,3,2,4,1,1,1,55,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1964,p,good,311.9,1,NBH 3,35
2024,5900000,327778,18,10.6,0.59,1,2,4,1,1,1,58,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1961,p,average,327.8,1,NBH 3,35
2025,13000000,361111,36,18,0.5,1,5,5,1,0,0,45,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1974,p,high,361.1,2,NBH 4,36
2026,25000000,373134,67,45,0.67,3,8,9,1,1,1,36,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1983,m,good,373.1,1,NBH 4,36
2027,21000000,313433,67,40,0.6,3,6,9,1,1,1,46,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1973,m,good,313.4,1,NBH 4,36
2028,12000000,384615,31.2,12.6,0.4,1,4,5,1,1,1,31,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1988,k,average,384.6,2,NBH 4,36
2029,14000000,451613,31,17,0.55,1,2,4,1,1,1,47,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1972,p,good,451.6,1,NBH 4,36
2030,13500000,297357,45.4,44.4,0.98,2,4,4,1,0,0,51,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1968,p,good,297.4,1,NBH 4,36
2031,13600000,309091,44,30,0.68,2,1,4,0,1,0,54,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1965,p,high,309.1,0,NBH 4,36
2032,20000000,329489,60.7,59.9,0.99,3,4,4,1,0,0,49,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1970,m,average,329.5,1,NBH 4,36
2033,16500000,361842,45.6,30,0.66,2,3,4,1,1,1,54,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1965,p,high,361.8,2,NBH 4,36
2034,20000000,321543,62.2,46,0.74,3,2,5,1,1,1,42,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1977,p,good,321.5,0,NBH 4,36
2035,22000000,343750,64,60,0.94,3,1,4,0,1,0,50,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1969,p,high,343.8,1,NBH 4,36
2036,18800000,318644,59,42,0.71,3,2,4,1,1,1,50,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1969,p,good,318.6,0,NBH 4,36
2037,17000000,293103,58,42,0.72,3,1,4,0,1,0,52,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1967,p,good,293.1,1,NBH 4,36
2038,17300000,293220,59,42,0.71,3,4,4,1,0,0,57,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1962,p,average,293.2,2,NBH 4,36
2039,19700000,440716,44.7,29,0.65,2,2,4,1,1,1,49,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1970,p,good,440.7,1,NBH 4,36
2040,22000000,372881,59,57,0.97,3,4,4,1,0,0,41,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1978,p,good,372.9,2,NBH 4,36
2041,24900000,371642,67,53,0.79,3,4,9,1,1,1,36,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1983,p,good,371.6,1,NBH 4,36
2042,5500000,323529,17,17,1,1,2,5,1,1,1,57,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1962,p,average,323.5,0,NBH 4,36
2043,27000000,360000,75,56,0.75,4,3,4,1,1,1,44,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1975,p,average,360,1,NBH 4,36
2044,16500000,275000,60,40,0.67,3,1,4,0,1,0,50,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1969,m,high,275,2,NBH 4,36
2045,10300000,312121,33,,0,1,1,4,0,1,0,53,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1966,p,average,312.1,1,NBH 4,36
2046,12500000,403226,31,18,0.58,1,1,4,0,1,0,47,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1972,p,high,403.2,2,NBH 4,36
